date,Unnamed: 0,open,high,low,close,volume,marketCap,crypto_name,daily_return,volatility_7d,MA_7,MA_14,MA_30,price_range,price_range_pct,close_open_pct,BB_middle,BB_std,BB_upper,BB_lower,BB_width,TR,ATR_14,volume_MA7,volume_change,volume_spike,liquidity_ratio,RSI_14,volatility_lag1,volatility_lag3,volatility_lag7,return_lag1,return_lag3
2014-01-06,246,936.049987793,1017.1199951172,905.7100219727,953.2899780273,85565696.0,11620533603.2,Bitcoin,0.02116691280438232,0.028372246241345253,841.8357195172857,783.3357195172929,772.0543334960868,111.40997314449999,0.11686892311093768,0.018417809368224097,735.1465026855401,107.13829518272452,949.4230930509891,520.8699123200911,0.5829493565777217,111.40997314449999,53.04285975862142,45165070.28571428,0.17376490181635562,1.8945104138820401,0.007363319011137094,88.0189267438256,0.028940346834418946,0.01699994688660857,0.04894328608514469,0.08611885689555421,0.020351644158801863
2014-01-07,247,946.4899902344,965.7399902344,802.0,802.0,81311696.0,9808299600.0,Bitcoin,-0.1587029985780123,0.07866909990864053,848.6914324079144,793.0800040108786,772.25866699218,163.7399902344,0.2041645763521197,-0.15265876208433732,749.1115020751901,95.56731610039381,940.2461342759777,557.9768698744024,0.5102968828306765,163.7399902344,61.97571672709999,53795698.28571428,-0.04971618532735367,1.511490669163648,0.008290090975606006,63.33424769561006,0.028372246241345253,0.017050116466007195,0.04817067608974137,0.02116691280438232,0.049821722349670194
2014-01-08,248,795.9899902344,870.6799926758,776.1799926758,842.7199707031,74175600.0,10310363180.0,Bitcoin,0.050773030801870345,0.08002094718305282,858.8799961634858,804.5450003487642,770.5763326009034,94.5,0.11213689396865313,0.05870674385608683,756.64949951171,96.76040725744797,950.170314026606,563.1286849968141,0.5115203661398867,94.5,66.35285731722857,61179441.14285714,-0.08776223287729723,1.2124268972447159,0.007194276157399142,64.98329090394688,0.07866909990864053,0.028940346834418946,0.04813583325961815,-0.1587029985780123,0.08611885689555421
2014-01-09,249,841.4699707031,864.3599853516,804.1400146484,846.8599853516,59998600.0,10365397028.0,Bitcoin,0.004912681308651079,0.07932833712931445,865.2328491210857,810.6078578403929,765.8546651204366,60.21997070320003,0.07110971322868426,0.006405474747953678,767.72649841308,93.56265842624488,954.8518152655697,580.6011815605902,0.487479114604706,60.21997070320003,63.82999965122143,64252169.71428572,-0.1911275405928634,0.9337988159279237,0.005788355220540617,59.226089935588355,0.08002094718305282,0.028372246241345253,0.025381675819588605,0.050773030801870345,0.02116691280438232
2014-01-10,250,846.6900024414,871.1900024414,822.5999755859,868.4799804688,31876800.0,10634081648.0,Bitcoin,0.0255295981521948,0.0794580820293036,872.341421944757,820.1371416364357,765.5213317871033,48.590026855500014,0.055948355688373405,0.02573548520068669,780.8674987792949,87.88672066184222,956.6409401029794,605.0940574556105,0.4502004286219248,48.590026855500014,62.73571341377857,63404555.428571425,-0.46870760317740745,0.5027525196657343,0.0029976072269480097,64.66978981249753,0.07932833712931445,0.07866909990864053,0.01699994688660857,0.004912681308651079,-0.1587029985780123
2014-01-11,251,867.3200073242,921.4799804688,861.7199707031,913.950012207,44754200.0,11195636163.8,Bitcoin,0.05235587781039652,0.07966794527610777,880.1185651506714,833.43142700195,766.8776652018167,59.76000976570003,0.06538651892064862,0.05376332205993944,795.705999755855,83.75125174442002,963.2085032446951,628.203496267015,0.4210160625664115,59.76000976570003,64.02499825613572,64368726.85714286,0.4039740500928575,0.6952786265188299,0.003997468240769413,68.87856709138431,0.0794580820293036,0.08002094718305282,0.017050116466007195,0.0255295981521948,0.050773030801870345
2014-01-12,252,919.5999755859,928.5200195313,851.1699829102,863.2199707031,39623500.0,10578653197.5,Bitcoin,-0.0555063633966123,0.07550420318736685,870.0742710658427,841.8721400669572,765.8989969889267,77.3500366211,0.08960640305633538,-0.06130927183515734,805.1964996337849,79.82599418203898,964.8484879978629,645.544511269707,0.39655410433773625,77.3500366211,67.10928780691428,59615156.0,-0.1146417542934518,0.6646548069084982,0.003745609130032169,61.223286178181155,0.07966794527610777,0.07932833712931445,0.028940346834418946,0.05235587781039652,0.004912681308651079
2014-01-13,253,860.1900024414,861.2899780273,806.049987793,841.200012207,45580900.0,10312375950.0,Bitcoin,-0.025509092981438553,0.07450239295861572,854.0614188057999,847.9485691615429,764.8523315429633,55.23999023429997,0.06566808063800489,-0.02207650656308772,813.977499389645,73.02954311397185,960.0365856175887,667.9184131617013,0.358877453830026,57.169982910099975,69.31000191824286,53903042.28571428,0.15035017098439063,0.8456090429626851,0.004420019229419191,57.91510957287371,0.07550420318736685,0.0794580820293036,0.028372246241345253,-0.0555063633966123,0.0255295981521948
2014-01-14,254,843.1699829102,855.6900024414,825.6599731445,833.2700195313,20829800.0,10218535832.2,Bitcoin,-0.009427000190947,0.03989516505665901,858.5285644531285,853.6099984305214,763.4239990234333,30.03002929690001,0.03603877325838674,-0.011741361267072491,821.530499267575,66.17423026285465,953.8789597932844,689.1820387418657,0.3221997494766243,30.03002929690001,69.8542872837643,45262771.428571425,-0.5430147276600505,0.4601971850723111,0.00203843293619057,57.29565693026422,0.07450239295861572,0.07966794527610777,0.07866909990864053,-0.025509092981438553,0.05235587781039652
2014-01-15,255,833.1199951172,872.8099975586,830.8599853516,860.9000244141,28107200.0,10561305975.0,Bitcoin,0.03315852513011497,0.037067646614003046,861.1257149832715,860.0028555733786,768.5883341471333,41.950012206999986,0.04872808806754277,0.03334457156197773,826.4765014648399,65.17829099885518,956.8330834625502,696.1199194671295,0.3154513933951358,41.950012206999986,71.32643345424286,38681571.428571425,0.34937445390738264,0.7266302521318754,0.002661337534063821,58.08579154701299,0.03989516505665901,0.07550420318736685,0.08002094718305282,-0.009427000190947,-0.0555063633966123
2014-01-16,256,860.2899780273,866.1599731445,835.6300048828,835.6300048828,19149300.0,10255185612.0,Bitcoin,-0.029353024526277527,0.03908022410223985,859.5214320591573,862.3771405901215,773.7053344726534,30.52996826169999,0.03653527049448389,-0.02866472209875894,831.50450134277,61.532621443036184,954.5697442288424,708.4392584566976,0.29600619765097663,30.52996826169999,69.71429007394286,32845957.14285714,-0.31870481584789667,0.5830032571958192,0.0018672797084815943,53.03439640805286,0.037067646614003046,0.07450239295861572,0.07932833712931445,0.03315852513011497,-0.025509092981438553
2014-01-17,257,834.4899902344,842.9099731445,797.6300048828,814.6400146484,39031700.0,10000663202.0,Bitcoin,-0.025118760829254683,0.03796855664776649,851.8300083705286,862.0857151576428,783.4366678873666,45.27996826169999,0.05558279417595624,-0.023786954688844578,835.8450012207,56.70710526998729,949.2592117606746,722.4307906807255,0.2713761771006349,45.27996826169999,69.73214285714286,33868085.71428572,1.0382833837268204,1.152462537424613,0.0039029111581514093,49.63069299950798,0.03908022410223985,0.03989516505665901,0.0794580820293036,-0.029353024526277527,-0.009427000190947
2014-01-18,258,816.0700073242,841.4899902344,816.0700073242,840.0,18052700.0,10315662000.0,Bitcoin,0.03113029669006062,0.03279491063293688,841.2657209123856,860.6921430315285,788.3713338216099,25.41998291020002,0.030261884416904784,0.02932345566070209,840.59250183105,52.5261710631453,945.6448439573405,735.5401597047594,0.2499483207319995,26.849975586000028,67.51856776647143,30053585.714285713,-0.5374861971167026,0.6006837311069609,0.0017500282580022494,48.18325621195954,0.03796855664776649,0.037067646614003046,0.07966794527610777,-0.025118760829254683,0.03315852513011497
2014-01-19,259,839.6599731445,870.9600219727,825.5300292969,870.9600219727,24365700.0,10699504086.0,Bitcoin,0.03685716901511915,0.03065801987138823,842.3714425223285,856.2228567940856,796.5593343098934,45.42999267580001,0.05216082429696641,0.03727705241323145,846.3340026855451,48.96290246176088,944.2598076090669,748.4081977620233,0.23141172306155372,45.42999267580001,63.77213832311429,27873900.0,0.3496983830673528,0.8741403248199929,0.0022772737693405654,43.665592216803525,0.03279491063293688,0.03908022410223985,0.07550420318736685,0.03113029669006062,-0.029353024526277527
2014-01-20,260,871.3900146484,886.3900146484,853.8699951172,870.200012207,27652700.0,10694453430.0,Bitcoin,-0.0008726115395958356,0.02834372411239838,846.5142996651857,850.2878592354928,805.3773356119766,32.52001953119998,0.0373707412951222,-0.001365636995370156,852.143502807615,44.081749082064505,940.3070009717441,763.980004643486,0.2069217165269717,32.52001953119998,58.13714163645,25312728.57142857,0.13490275263998153,1.0924424809426765,0.0025857048404576578,41.251662147307854,0.03065801987138823,0.03796855664776649,0.07450239295861572,0.03685716901511915,-0.025118760829254683
2014-01-21,261,869.6500244141,881.200012207,855.9299926758,863.9099731445,18997300.0,10620283205.2,Bitcoin,-0.007228268184629405,0.028166286654746735,850.8914358956429,854.7100001743856,813.6016682942666,25.270019531199978,0.029250755653648697,-0.006600415234240019,856.769000244135,39.809974570615175,936.3889493853653,777.1490511029047,0.18586094762658956,25.270019531199978,48.246429443364285,25050942.85714286,-0.3130037934812876,0.7583467060834893,0.0017887752739680584,59.38342461745644,0.02834372411239838,0.03279491063293688,0.03989516505665901,-0.0008726115395958356,0.03113029669006062
2014-01-22,262,867.2100219727,870.1500244141,837.3599853516,845.5900268555,18453700.0,10399573174.0,Bitcoin,-0.021205851140157828,0.026730673518865572,848.7042933872715,854.9150041852714,819.3410034179667,32.7900390625,0.038777703167144115,-0.024930518062994213,858.92900085449,37.826773273781605,934.5825474020533,783.2754543069268,0.1761578581519559,32.7900390625,43.838575090685715,23671871.42857143,-0.0286145926000011,0.7795623618387344,0.001774467056603452,50.466690896266364,0.028166286654746735,0.03065801987138823,0.037067646614003046,-0.007228268184629405,0.03685716901511915
2014-01-23,263,845.4600219727,851.5700073242,819.3200073242,822.0399780273,15607100.0,10113558120.0,Bitcoin,-0.027850433520101636,0.026481681662624396,846.7628609793428,853.14214651925,824.5563354492167,32.25,0.03923166860739828,-0.027700947811529136,859.0950012207,37.64789329872635,934.3907878181527,783.7992146232474,0.1752909433542596,32.25,41.84072004045714,23165842.85714286,-0.15425632799926303,0.6737117270562756,0.0015431858713637371,46.20373190019409,0.026730673518865572,0.02834372411239838,0.03908022410223985,-0.021205851140157828,-0.0008726115395958356
2014-01-24,264,822.4299926758,822.4299926758,783.5800170898,797.0700073242,34912000.0,9810138292.5,Bitcoin,-0.030375615992572436,0.027306880143588855,844.2528599330286,848.0414341517786,828.3850016276,38.84997558600003,0.04874098288608444,-0.03083543350491215,855.9730010986299,40.119494846047,936.2119907907239,775.7340114065358,0.18748018825151813,38.84997558600003,41.145002092635714,22577314.285714287,1.2369306277271241,1.5463309567378631,0.003558767364848542,39.18849962952941,0.026481681662624396,0.028166286654746735,0.03796855664776649,-0.027850433520101636,-0.007228268184629405
2014-01-25,265,796.2399902344,861.450012207,792.9600219727,853.6099853516,24303900.0,10509539618.8,Bitcoin,0.07093477048171382,0.03771069993723633,846.1971435546858,843.7314322335358,831.4393351236934,68.48999023429997,0.08023569476649116,0.07205113511105014,851.976998901365,35.72779694520661,923.4325927917782,780.5214050109519,0.1677406643197083,68.48999023429997,41.76857212610714,23470342.85714286,-0.3038525435380385,1.0355153372888826,0.0023125561044105057,41.16078378639388,0.027306880143588855,0.026730673518865572,0.03279491063293688,-0.030375615992572436,-0.021205851140157828
2014-01-26,266,853.6799926758,897.0200195313,844.8599853516,885.2800292969,32224300.0,10902798632.0,Bitcoin,0.037101304446731875,0.03774744046744639,848.2428588867142,845.3071507045214,836.4463358561167,52.160034179700006,0.05891924865980105,0.03701625537931597,848.576501464845,27.97229687277886,904.5210952104028,792.6319077192873,0.13185515660399288,52.160034179700006,39.96928623743571,24593000.0,0.32589008348454374,1.3103037449680803,0.0029555989326832868,53.422711153306295,0.03771069993723633,0.026481681662624396,0.03065801987138823,0.07093477048171382,-0.027850433520101636
2014-01-27,267,884.5999755859,893.0,757.1099853516,771.3900146484,49233600.0,9503544084.75,Bitcoin,-0.128648575455783,0.06260331082518863,834.1271449497715,840.3207223074786,837.8983357747367,135.89001464839998,0.17616252747365252,-0.12797870683018872,847.0460021972649,31.294924048341574,909.635850293948,784.4561541005818,0.14778382268335608,135.89001464839998,45.59214564731428,27675985.714285713,0.5278407909558935,1.7789285089342541,0.005180551545923106,41.57148885051139,0.03774744046744639,0.027306880143588855,0.02834372411239838,0.037101304446731875,-0.030375615992572436
2014-01-28,268,774.0200195313,832.5,766.9799804688,812.5100097656,44875500.0,10013251363.5,Bitcoin,0.053306361680015346,0.06786779054093943,826.7842930384999,838.8378644670714,840.1470031738234,65.52001953119998,0.08063903058880686,0.04972738335322023,845.5355041503899,32.22981725897959,909.9951386683491,781.0758696324307,0.15247055671004492,65.52001953119998,48.12714494976428,31372871.42857143,-0.08851881641805592,1.43039186266934,0.004481611254020728,47.679512810388104,0.06260331082518863,0.03771069993723633,0.028166286654746735,-0.128648575455783,0.07093477048171382
2014-01-29,269,809.9600219727,836.8699951172,809.8499755859,826.0,17984400.0,10182659550.0,Bitcoin,0.016602860361426997,0.06802311110889696,823.9857177734285,836.34500558035,842.4760030110633,27.020019531300022,0.03271188805242133,0.019803419418447068,844.49250488281,32.52091311991752,909.534331122645,779.4506786429749,0.1540376637181898,27.020019531300022,47.060716901499994,31305828.57142857,-0.5992378914998162,0.5744744931112782,0.0017661790528978258,45.971649188935224,0.06786779054093943,0.03774744046744639,0.026730673518865572,0.053306361680015346,0.037101304446731875
2014-01-30,270,826.0200195313,830.5,799.0599975586,819.0300292969,29918200.0,10100339387.2,Bitcoin,-0.008438221190193662,0.06714922501218945,823.5557250976572,835.1592930385001,844.64333699544,31.440002441399997,0.038386873883476294,-0.008462252813637942,842.0200073242149,32.4809740320478,906.9819553883106,777.0580592601193,0.1543002482103312,31.440002441399997,47.12571934290714,33350271.42857143,0.6635639776695359,0.8970901500480398,0.002962098485315737,47.99942448533072,0.06802311110889696,0.06260331082518863,0.026481681662624396,0.016602860361426997,-0.128648575455783
2014-01-31,271,818.4299926758,831.8699951172,812.5999755859,829.9199829102,17107900.0,10238411820.0,Bitcoin,0.013296159144065234,0.06570763273018151,828.2485787528001,836.2507193429144,846.5940022786434,19.270019531300022,0.023219129468033426,0.014039063007495958,837.818505859375,27.781755187383006,893.382016234141,782.254995484609,0.13263853683387639,19.270019531300022,45.267865862164285,30806828.57142857,-0.4281774973093301,0.5553281786320101,0.0016709525169305017,51.88744125943381,0.06714922501218945,0.06786779054093943,0.027306880143588855,-0.008438221190193662,0.053306361680015346
2014-02-01,272,828.6099853516,853.5200195313,827.1099853516,832.5800170898,19668700.0,10275202812.0,Bitcoin,0.0032051694553398846,0.05954847449119008,825.2442975725428,835.7207205636143,847.6003356933567,26.410034179700006,0.031720715892285804,0.004791194661400779,836.28650817871,27.144796453030505,890.576101084771,781.9969152726491,0.1298349127365321,26.410034179700006,45.236441475999996,30144657.14285714,0.14968523313790705,0.6524771506535629,0.0019141909274072633,49.029001442327164,0.06570763273018151,0.06802311110889696,0.03771069993723633,0.013296159144065234,0.016602860361426997
2014-02-02,273,832.9000244141,844.7199707031,820.6699829102,825.3699951172,11300900.0,10190038654.2,Bitcoin,-0.008659854698172875,0.057005802635183886,816.6857212611573,832.4642900739357,847.8220031738267,24.04998779289997,0.02913843238205545,-0.009040736074172861,835.4950073242201,27.224657726895522,889.9443227780112,781.045691870429,0.1303402533264011,24.04998779289997,43.70929827007857,27155600.0,-0.42543737003462356,0.41615357421673616,0.0011090144388551596,43.638542030925905,0.05954847449119008,0.06714922501218945,0.03774744046744639,0.0032051694553398846,-0.008438221190193662
2014-02-03,274,824.0800170898,826.4799804688,807.2199707031,823.8300170898,13940100.0,10174774202.2,Bitcoin,-0.0018658032597627106,0.021618268601470293,824.1771501813572,829.1521475655643,846.6326700846333,19.260009765700033,0.023378621033664806,-0.00030336859869853816,835.023007202145,27.346820774299324,889.7166487507436,780.3293656535463,0.13099912475910552,19.260009765700033,42.7621547154,22113671.42857143,0.2335389216788044,0.6303837897305933,0.0013700648017315074,43.543761381098925,0.057005802635183886,0.06570763273018151,0.06260331082518863,-0.008659854698172875,0.013296159144065234
2014-02-04,275,823.7700195313,840.1699829102,820.9400024414,827.9600219727,16609700.0,10229342305.0,Bitcoin,0.005013176015957077,0.009875202482753212,826.3842947823715,826.5842939104358,843.1136698404933,19.229980468800022,0.023225735492617885,0.00508637403893866,833.376007080075,26.690365968673657,886.7567390174223,779.9952751427278,0.12810719647276375,19.229980468800022,42.3307233538,18075700.0,0.19150508245995357,0.9188966402407652,0.0016237309794473634,44.96428686237904,0.021618268601470293,0.05954847449119008,0.06786779054093943,-0.0018658032597627106,0.0032051694553398846
2014-02-05,276,829.9600219727,837.3200073242,811.9099731445,811.9099731445,22395100.0,10034436285.5,Bitcoin,-0.019385052903833633,0.010779344677890242,824.3714338030143,824.1785757882215,838.4010030110666,25.410034179700006,0.0312966154132678,-0.02174809430615413,832.19000549316,27.108665527386172,886.4073365479323,777.9726744383877,0.13030036577438314,25.410034179700006,41.80358014788572,18705800.0,0.3483145390946254,1.197227597857349,0.0022318244256891097,45.25205134055492,0.009875202482753212,0.057005802635183886,0.06802311110889696,0.005013176015957077,-0.008659854698172875
2014-02-06,277,815.5900268555,819.8099975586,770.5900268555,781.549987793,50108700.0,9662791118.75,Bitcoin,-0.03739329033478522,0.017152163168566523,819.0171421596,821.2864336286286,837.7193359375,49.21997070309999,0.06297738017000175,-0.041736703419168894,830.5355041503901,29.167733530658982,888.8709712117081,772.2000370890721,0.1404767569111768,49.21997070309999,43.01572091239286,21590157.14285714,1.2374849855548757,2.320904830309579,0.005185737680158212,44.399569652255934,0.010779344677890242,0.021618268601470293,0.06714922501218945,-0.019385052903833633,-0.0018658032597627106
2014-02-07,278,783.200012207,783.200012207,654.3499755859,712.4000244141,113643000.0,8810607000.0,Bitcoin,-0.08847797896353493,0.03318019617546236,802.2285766601572,815.2385777064785,833.3753377278666,128.8500366211,0.18086753538094036,-0.0903983486841258,824.155505371095,39.21378927001861,902.5830839111322,745.7279268310579,0.19032228269766482,128.8500366211,49.44429670061429,35380885.71428572,1.2679295212208657,3.2119885555639,0.012898430267063325,39.56417944671768,0.017152163168566523,0.009875202482753212,0.06570763273018151,-0.03739329033478522,0.005013176015957077
2014-02-08,279,699.5700073242,721.8200073242,661.8699951172,673.9199829102,38742600.0,8337738240.0,Bitcoin,-0.0540146549483167,0.03324827156141516,779.5628574916428,802.4035775320928,827.61067097982,59.950012206999986,0.08895716661808549,-0.03666541467680882,814.30350341797,50.081782954670544,914.467069327311,714.1399375086289,0.24601040149996403,59.950012206999986,48.83429827009286,38105728.571428575,-0.659085029434281,1.0167132725825625,0.004646655829770929,26.82077591687529,0.03318019617546236,0.010779344677890242,0.05954847449119008,-0.08847797896353493,-0.019385052903833633
2014-02-09,280,671.4600219727,712.2700195313,655.25,682.9000244141,39311400.0,8451228950.0,Bitcoin,0.013325085665395031,0.036406343650876395,759.210004534057,787.9478628976073,821.4246724446634,57.02001953130002,0.08349687727749144,0.01703750345074918,804.938504028325,56.21570534562354,917.3699147195721,692.507093337078,0.27935403792608404,57.02001953130002,49.18144008092143,42107228.571428575,0.014681513372876376,0.9336021707843851,0.004651560173387564,22.27063732992967,0.03324827156141516,0.017152163168566523,0.057005802635183886,-0.0540146549483167,-0.03739329033478522
2014-02-10,281,681.3200073242,703.7100219727,550.5,681.0300292969,112758000.0,8430742782.0,Bitcoin,-0.0027383146146530146,0.03631085670337649,738.8100062779286,781.4935782296428,813.6606730143267,153.21002197270002,0.22496808566705212,-0.00042561208269640194,795.7945068359451,60.80483328697371,917.4041734098925,674.1848402619977,0.30563082687630944,153.21002197270002,50.41858346122858,56224071.428571425,1.8683282711885103,2.0055111117886724,0.01337462225045499,32.13523593743432,0.036406343650876395,0.03318019617546236,0.021618268601470293,0.013325085665395031,-0.08847797896353493
2014-02-11,282,683.5,712.4600219727,636.6599731445,672.1699829102,72745200.0,8323817195.0,Bitcoin,-0.013009773439575323,0.034309352819776234,716.5542864118571,771.4692905971143,807.2923400878967,75.80004882820003,0.11276916666230646,-0.0165764697729334,787.1235046386801,65.51296809745561,918.1494408335913,656.0975684437689,0.3329234495546087,75.80004882820003,51.15287126815715,64243428.571428575,-0.35485553131485126,1.1323368260011029,0.008739403845112915,18.197067912392995,0.03631085670337649,0.03324827156141516,0.009875202482753212,-0.0027383146146530146,-0.0540146549483167
2014-02-12,283,672.3800048828,672.9000244141,643.0399780273,651.7199707031,25367600.0,8073458481.0,Bitcoin,-0.03042387004334901,0.03405652540934866,693.6700003488,759.0207170759071,800.9763387044334,29.860046386800036,0.04581729535552807,-0.030726723028150098,778.60750427247,71.52899391282068,921.6654920981114,635.5495164468286,0.36747138202659524,29.860046386800036,51.3557303292643,64668071.428571425,-0.6512814591203269,0.3922739528117762,0.0031420982791575468,11.713542504695866,0.034309352819776234,0.036406343650876395,0.010779344677890242,-0.013009773439575323,0.013325085665395031
2014-02-13,284,651.0800170898,657.9899902344,601.9099731445,605.2399902344,38588100.0,7500376176.0,Bitcoin,-0.07131894457454735,0.03746279360264947,668.4828578404286,743.7500000000143,793.37533772787,56.080017089900025,0.09265748793000461,-0.07040613388857471,769.0160034179801,81.13894371787528,931.2938908537307,606.7381159822295,0.4220403391203508,56.080017089900025,53.115731375585725,63022271.428571425,0.5211569088128163,0.6122930691848393,0.005144821952194309,9.980915524694282,0.03405652540934866,0.03631085670337649,0.017152163168566523,-0.03042387004334901,-0.0027383146146530146
2014-02-14,285,601.1699829102,691.7199707031,541.0399780273,661.9899902344,102506000.0,8206805878.25,Bitcoin,0.09376445858777704,0.053979774243637424,661.2814243861857,731.7550005231714,786.7450032552133,150.6799926758,0.22761672366442678,0.10116940142250083,759.4350036621199,81.93371844862378,923.3024405593675,595.5675667648724,0.4315509190570673,150.6799926758,62.5021580287643,61431271.428571425,1.6564148014543343,1.6686289835167711,0.012490364889909903,23.17156434372025,0.03746279360264947,0.034309352819776234,0.03318019617546236,-0.07131894457454735,-0.013009773439575323
